Month,AirQualityStation,average_no2,index
2018-05,STA.IT1149A,11.766666666666667,850
2018-06,STA.IT1149A,8.96551724137931,850
2018-07,STA.IT1149A,14.2,850
2018-08,STA.IT1149A,13.1,850
2018-09,STA.IT1149A,11.642857142857142,850
2018-10,STA.IT1149A,14.35483870967742,850
2018-11,STA.IT1149A,10.357142857142858,850
2018-12,STA.IT1149A,8.74074074074074,850
2018-01,STA.IT1152A,42.483870967741936,851
2018-02,STA.IT1152A,30.785714285714285,851
2018-03,STA.IT1152A,28.967741935483872,851
2018-04,STA.IT1152A,22.3,851
2018-05,STA.IT1152A,20.41935483870968,851
2018-06,STA.IT1152A,15.633333333333333,851
2018-07,STA.IT1152A,19.0,851
2018-08,STA.IT1152A,20.066666666666663,851
2018-09,STA.IT1152A,24.566666666666663,851
2018-10,STA.IT1152A,32.41935483870968,851
2018-11,STA.IT1152A,30.724137931034484,851
2018-12,STA.IT1152A,46.87096774193548,851
2018-01,STA.IT1153A,48.29254099774194,852
2018-02,STA.IT1153A,36.25098174714286,852
2018-03,STA.IT1153A,36.70086464129032,852
2018-04,STA.IT1153A,26.442527262666665,852
2018-05,STA.IT1153A,22.11360157645161,852
2018-06,STA.IT1153A,18.81311069666667,852
2018-07,STA.IT1153A,23.34679660967742,852
2018-08,STA.IT1153A,23.423043577096774,852
2018-09,STA.IT1153A,31.48886059633333,852
2018-10,STA.IT1153A,39.02451576967742,852
2018-11,STA.IT1153A,33.32802736233334,852
2018-12,STA.IT1153A,55.170305063,852
2018-01,STA.IT1159A,44.064516129032256,853
2018-02,STA.IT1159A,27.142857142857142,853
2018-03,STA.IT1159A,26.633333333333333,853
2018-04,STA.IT1159A,24.5,853
2018-05,STA.IT1159A,21.193548387096776,853
2018-06,STA.IT1159A,15.6,853
2018-07,STA.IT1159A,19.483870967741936,853
2018-08,STA.IT1159A,19.258064516129032,853
2018-09,STA.IT1159A,20.03448275862069,853
2018-10,STA.IT1159A,30.70967741935484,853
2018-11,STA.IT1159A,28.20689655172414,853
2018-12,STA.IT1159A,36.46666666666667,853
2018-01,STA.IT1163A,38.16129032258065,854
2018-02,STA.IT1163A,22.071428571428573,854
2018-03,STA.IT1163A,22.0,854
2018-04,STA.IT1163A,22.03333333333333,854
2018-05,STA.IT1163A,18.451612903225808,854
2018-06,STA.IT1163A,13.166666666666666,854
2018-07,STA.IT1163A,18.483870967741936,854
2018-08,STA.IT1163A,18.741935483870968,854
2018-09,STA.IT1163A,21.0,854
2018-10,STA.IT1163A,30.161290322580644,854
2018-11,STA.IT1163A,27.8,854
2018-12,STA.IT1163A,34.03333333333333,854
2018-01,STA.IT1176A,44.516129032258064,858
2018-02,STA.IT1176A,29.846153846153847,858
2018-03,STA.IT1176A,27.03448275862069,858
2018-04,STA.IT1176A,35.8,858
2018-05,STA.IT1176A,24.866666666666667,858
2018-06,STA.IT1176A,19.82758620689655,858
2018-07,STA.IT1176A,23.741935483870968,858
2018-08,STA.IT1176A,23.548387096774192,858
2018-09,STA.IT1176A,24.464285714285715,858
2018-10,STA.IT1176A,26.92,858
2018-11,STA.IT1176A,28.933333333333334,858
2018-12,STA.IT1176A,37.0,858
2018-01,STA.IT1177A,50.774193548387096,859
2018-02,STA.IT1177A,35.32142857142857,859
2018-03,STA.IT1177A,40.61290322580645,859
2018-04,STA.IT1177A,25.066666666666663,859
2018-05,STA.IT1177A,18.12903225806452,859
2018-06,STA.IT1177A,15.2,859
2018-07,STA.IT1177A,20.258064516129032,859
2018-08,STA.IT1177A,18.90322580645161,859
2018-09,STA.IT1177A,22.766666666666666,859
2018-10,STA.IT1177A,30.344827586206897,859
2018-11,STA.IT1177A,36.06896551724138,859
2018-12,STA.IT1177A,52.41935483870968,859
2018-01,STA.IT1179A,35.8,860
2018-02,STA.IT1179A,22.071428571428573,860
2018-03,STA.IT1179A,24.806451612903224,860
2018-04,STA.IT1179A,21.766666666666666,860
2018-05,STA.IT1179A,23.12903225806452,860
2018-06,STA.IT1179A,20.185185185185187,860
2018-07,STA.IT1179A,21.032258064516128,860
2018-08,STA.IT1179A,22.41935483870968,860
2018-09,STA.IT1179A,25.0,860
2018-10,STA.IT1179A,28.76,860
2018-11,STA.IT1179A,22.535714285714285,860
2018-12,STA.IT1179A,37.03333333333333,860
2018-01,STA.IT1180A,38.46666666666667,861
2018-02,STA.IT1180A,20.392857142857142,861
2018-03,STA.IT1180A,21.93548387096774,861
2018-04,STA.IT1180A,31.03703703703704,861
2018-05,STA.IT1180A,20.83870967741936,861
2018-06,STA.IT1180A,16.93103448275862,861
2018-07,STA.IT1180A,26.6,861
2018-08,STA.IT1180A,23.4,861
2018-09,STA.IT1180A,16.333333333333332,861
2018-10,STA.IT1180A,19.13793103448276,861
2018-11,STA.IT1180A,25.53333333333333,861
2018-12,STA.IT1180A,38.16129032258065,861
2018-01,STA.IT1182A,32.96666666666667,862
2018-02,STA.IT1182A,20.678571428571427,862
2018-03,STA.IT1182A,16.366666666666667,862
2018-04,STA.IT1182A,20.03333333333333,862
2018-05,STA.IT1182A,14.225806451612904,862
2018-06,STA.IT1182A,12.166666666666666,862
2018-07,STA.IT1182A,16.333333333333332,862
2018-08,STA.IT1182A,15.451612903225806,862
2018-09,STA.IT1182A,14.633333333333333,862
2018-10,STA.IT1182A,18.83870967741936,862
2018-11,STA.IT1182A,23.133333333333333,862
2018-12,STA.IT1182A,34.29032258064516,862
2018-01,STA.IT1183A,36.206896551724135,863
2018-02,STA.IT1183A,24.52,863
2018-03,STA.IT1183A,16.766666666666666,863
2018-04,STA.IT1183A,18.821428571428573,863
2018-05,STA.IT1183A,11.466666666666669,863
2018-06,STA.IT1183A,10.533333333333331,863
2018-07,STA.IT1183A,12.064516129032258,863
2018-08,STA.IT1183A,17.964285714285715,863
2018-09,STA.IT1183A,19.433333333333334,863
2018-10,STA.IT1183A,22.620689655172413,863
2018-11,STA.IT1183A,35.9,863
2018-12,STA.IT1183A,72.3,863
2018-01,STA.IT1184A,29.741935483870968,864
2018-02,STA.IT1184A,24.166666666666668,864
2018-03,STA.IT1184A,20.8,864
2018-04,STA.IT1184A,27.3,864
2018-05,STA.IT1184A,18.61290322580645,864
2018-06,STA.IT1184A,15.884615384615383,864
2018-07,STA.IT1184A,19.428571428571427,864
2018-08,STA.IT1184A,18.61290322580645,864
2018-09,STA.IT1184A,17.93103448275862,864
2018-10,STA.IT1184A,21.074074074074076,864
2018-11,STA.IT1184A,23.695652173913043,864
2018-12,STA.IT1184A,29.58620689655172,864
2018-01,STA.IT1186A,33.193548387096776,865
2018-02,STA.IT1186A,18.714285714285715,865
2018-03,STA.IT1186A,22.517241379310345,865
2018-04,STA.IT1186A,24.33333333333333,865
2018-05,STA.IT1186A,17.142857142857142,865
2018-06,STA.IT1186A,15.448275862068966,865
2018-07,STA.IT1186A,19.483870967741936,865
2018-08,STA.IT1186A,20.0,865
2018-09,STA.IT1186A,19.27586206896552,865
2018-10,STA.IT1186A,22.766666666666666,865
2018-11,STA.IT1186A,21.166666666666668,865
2018-12,STA.IT1186A,35.0,865
2018-01,STA.IT1187A,51.096774193548384,866
2018-02,STA.IT1187A,36.0,866
2018-03,STA.IT1187A,25.9,866
2018-04,STA.IT1187A,27.433333333333334,866
2018-05,STA.IT1187A,18.61290322580645,866
2018-06,STA.IT1187A,15.0,866
2018-07,STA.IT1187A,17.516129032258064,866
2018-08,STA.IT1187A,17.774193548387096,866
2018-09,STA.IT1187A,18.86206896551724,866
2018-10,STA.IT1187A,23.964285714285715,866
2018-11,STA.IT1187A,37.93333333333333,866
2018-12,STA.IT1187A,65.16129032258064,866
2018-01,STA.IT1190A,33.158064352903224,867
2018-02,STA.IT1190A,33.37499989,867
2018-03,STA.IT1190A,26.16129057903226,867
2018-04,STA.IT1190A,17.248275756896554,867
2018-05,STA.IT1190A,12.929032191612905,867
2018-06,STA.IT1190A,14.146666564,867
2018-07,STA.IT1190A,13.051612868064517,867
2018-08,STA.IT1190A,12.116129061290325,867
2018-09,STA.IT1190A,13.809999965,867
2018-10,STA.IT1190A,19.09032248129032,867
2018-11,STA.IT1190A,21.455172652758623,867
2018-12,STA.IT1190A,30.793548707419355,867
2018-01,STA.IT1191A,5.903225806451613,868
2018-02,STA.IT1191A,6.708333333333333,868
2018-03,STA.IT1191A,9.733333333333333,868
2018-04,STA.IT1191A,13.7,868
2018-05,STA.IT1191A,10.3,868
2018-06,STA.IT1191A,12.2,868
2018-07,STA.IT1191A,12.806451612903226,868
2018-08,STA.IT1191A,12.64516129032258,868
2018-09,STA.IT1191A,13.1,868
2018-10,STA.IT1191A,9.48148148148148,868
2018-11,STA.IT1191A,5.965517241379311,868
2018-12,STA.IT1191A,4.741935483870968,868
2018-01,STA.IT1192A,28.174306860444148,869
2018-02,STA.IT1192A,26.297157734270836,869
2018-03,STA.IT1192A,19.22097101085507,869
2018-04,STA.IT1192A,15.65039105786313,869
2018-05,STA.IT1192A,13.57904347505797,869
2018-06,STA.IT1192A,13.996161332364396,869
2018-07,STA.IT1192A,17.162227639252034,869
2018-08,STA.IT1192A,15.681641988573352,869
2018-09,STA.IT1192A,15.412935913546946,869
2018-10,STA.IT1192A,22.36872800728011,869
2018-11,STA.IT1192A,20.716055552069445,869
2018-12,STA.IT1192A,30.137079132892087,869
2018-01,STA.IT1193A,10.497999996666666,870
2018-02,STA.IT1193A,11.298214281071427,870
2018-03,STA.IT1193A,11.709615382307692,870
2018-04,STA.IT1193A,24.801111106296297,870
2018-05,STA.IT1193A,21.49448275413793,870
2018-06,STA.IT1193A,20.526666663750003,870
2018-07,STA.IT1193A,17.715384612692308,870
2018-08,STA.IT1193A,19.50761904333333,870
2018-09,STA.IT1193A,14.61413792724138,870
2018-10,STA.IT1193A,19.50115384192308,870
2018-11,STA.IT1193A,12.176896548275865,870
2018-12,STA.IT1193A,9.333571424642855,870
2018-01,STA.IT1200A,77.26666666666667,871
2018-02,STA.IT1200A,53.80769230769231,871
2018-03,STA.IT1200A,39.75862068965517,871
2018-04,STA.IT1200A,32.4,871
2018-05,STA.IT1200A,18.866666666666667,871
2018-06,STA.IT1200A,16.0,871
2018-07,STA.IT1200A,19.83870967741936,871
2018-08,STA.IT1200A,20.466666666666665,871
2018-09,STA.IT1200A,20.666666666666668,871
2018-10,STA.IT1200A,29.93548387096774,871
2018-11,STA.IT1200A,61.7,871
2018-12,STA.IT1200A,96.80645161290325,871
2018-01,STA.IT1204A,41.29032258064516,872
2018-02,STA.IT1204A,23.703703703703702,872
2018-03,STA.IT1204A,24.61290322580645,872
2018-04,STA.IT1204A,25.366666666666667,872
2018-05,STA.IT1204A,20.07692307692308,872
2018-06,STA.IT1204A,15.0,872
2018-07,STA.IT1204A,19.1,872
2018-08,STA.IT1204A,21.41935483870968,872
2018-09,STA.IT1204A,21.928571428571427,872
2018-10,STA.IT1204A,33.833333333333336,872
2018-11,STA.IT1204A,26.766666666666666,872
2018-12,STA.IT1204A,40.89655172413793,872
2018-01,STA.IT1208A,42.67741935483871,873
2018-02,STA.IT1208A,25.428571428571427,873
2018-03,STA.IT1208A,31.06451612903226,873
2018-04,STA.IT1208A,25.933333333333334,873
2018-05,STA.IT1208A,17.29032258064516,873
2018-06,STA.IT1208A,14.7,873
2018-07,STA.IT1208A,17.612903225806452,873
2018-08,STA.IT1208A,20.29032258064516,873
2018-09,STA.IT1208A,18.433333333333334,873
2018-10,STA.IT1208A,24.161290322580644,873
2018-11,STA.IT1208A,17.9,873
2018-12,STA.IT1208A,36.354838709677416,873
2018-01,STA.IT1213A,43.67741935483871,874
2018-02,STA.IT1213A,26.678571428571427,874
2018-03,STA.IT1213A,29.90322580645161,874
2018-04,STA.IT1213A,24.73333333333333,874
2018-05,STA.IT1213A,23.870967741935484,874
2018-06,STA.IT1213A,19.4,874
2018-07,STA.IT1213A,23.103448275862068,874
2018-08,STA.IT1213A,24.774193548387096,874
2018-09,STA.IT1213A,30.066666666666663,874
2018-10,STA.IT1213A,33.74193548387097,874
2018-11,STA.IT1213A,25.6,874
2018-12,STA.IT1213A,41.80645161290322,874
2018-01,STA.IT1214A,49.32258064516129,875
2018-02,STA.IT1214A,30.74074074074074,875
2018-03,STA.IT1214A,34.96774193548387,875
2018-04,STA.IT1214A,26.9,875
2018-05,STA.IT1214A,25.193548387096776,875
2018-06,STA.IT1214A,22.433333333333334,875
2018-07,STA.IT1214A,21.548387096774192,875
2018-08,STA.IT1214A,23.0,875
2018-09,STA.IT1214A,27.5,875
2018-10,STA.IT1214A,38.23333333333333,875
2018-11,STA.IT1214A,33.666666666666664,875
2018-12,STA.IT1214A,51.58620689655172,875
2018-01,STA.IT1215A,51.25806451612903,876
2018-02,STA.IT1215A,36.8,876
2018-03,STA.IT1215A,35.83870967741935,876
2018-04,STA.IT1215A,25.633333333333333,876
2018-05,STA.IT1215A,17.838709677419356,876
2018-06,STA.IT1215A,15.166666666666666,876
2018-07,STA.IT1215A,17.967741935483872,876
2018-08,STA.IT1215A,21.161290322580644,876
2018-09,STA.IT1215A,27.3,876
2018-10,STA.IT1215A,37.935483870967744,876
2018-11,STA.IT1215A,34.06666666666667,876
2018-12,STA.IT1215A,52.96551724137931,876
2018-01,STA.IT1232A,30.776785710357142,878
2018-02,STA.IT1232A,30.132222217777777,878
2018-03,STA.IT1232A,21.93111110703704,878
2018-04,STA.IT1232A,18.76958333041667,878
2018-05,STA.IT1232A,17.502580641290326,878
2018-06,STA.IT1232A,18.227241375517245,878
2018-07,STA.IT1232A,21.16677419,878
2018-08,STA.IT1232A,21.60566666133333,878
2018-09,STA.IT1232A,19.563333328666666,878
2018-10,STA.IT1232A,24.82548386709677,878
2018-11,STA.IT1232A,22.92241379,878
2018-12,STA.IT1232A,31.85967741516129,878
2018-01,STA.IT1243A,18.832258061935484,879
2018-02,STA.IT1243A,20.44642856678572,879
2018-03,STA.IT1243A,20.3096774167742,879
2018-04,STA.IT1243A,22.726666662666663,879
2018-05,STA.IT1243A,14.58387096516129,879
2018-06,STA.IT1243A,17.95185184888889,879
2018-07,STA.IT1243A,17.07419354612903,879
2018-08,STA.IT1243A,17.87241379,879
2018-09,STA.IT1243A,19.319999996333333,879
2018-10,STA.IT1243A,14.60322580483871,879
2018-11,STA.IT1243A,20.043333328666662,879
2018-12,STA.IT1243A,18.287096771612905,879
2018-01,STA.IT1246A,34.607142857142854,880
2018-02,STA.IT1246A,32.67857142857143,880
2018-03,STA.IT1246A,27.8,880
2018-04,STA.IT1246A,18.03333333333333,880
2018-05,STA.IT1246A,12.766666666666667,880
2018-06,STA.IT1246A,12.310344827586206,880
2018-07,STA.IT1246A,12.25,880
2018-08,STA.IT1246A,13.258064516129032,880
2018-09,STA.IT1246A,14.68,880
2018-10,STA.IT1246A,20.93548387096774,880
2018-11,STA.IT1246A,23.0,880
2018-12,STA.IT1246A,34.064516129032256,880
2018-01,STA.IT1247A,24.966666666666665,881
2018-02,STA.IT1247A,24.59259259259259,881
2018-03,STA.IT1247A,23.741935483870968,881
2018-04,STA.IT1247A,18.266666666666666,881
2018-05,STA.IT1247A,10.928571428571429,881
2018-06,STA.IT1247A,12.241379310344827,881
2018-07,STA.IT1247A,11.892857142857142,881
2018-08,STA.IT1247A,13.935483870967742,881
2018-09,STA.IT1247A,16.0,881
2018-10,STA.IT1247A,21.193548387096776,881
2018-11,STA.IT1247A,17.8,881
2018-12,STA.IT1247A,22.64516129032258,881
2018-01,STA.IT1264A,36.67741935483871,883
2018-02,STA.IT1264A,24.892857142857142,883
2018-03,STA.IT1264A,23.806451612903224,883
2018-04,STA.IT1264A,26.466666666666665,883
2018-05,STA.IT1264A,19.35483870967742,883
2018-06,STA.IT1264A,17.833333333333332,883
2018-07,STA.IT1264A,19.35483870967742,883
2018-08,STA.IT1264A,21.387096774193548,883
2018-09,STA.IT1264A,20.5,883
2018-10,STA.IT1264A,25.032258064516128,883
2018-11,STA.IT1264A,28.566666666666663,883
2018-12,STA.IT1264A,29.548387096774192,883
2018-01,STA.IT1269A,24.699999996551725,884
2018-02,STA.IT1269A,22.42499999821429,884
2018-03,STA.IT1269A,19.70967741741936,884
2018-04,STA.IT1269A,27.93999999733333,884
2018-05,STA.IT1269A,16.973333330666666,884
2018-06,STA.IT1269A,16.889999995333334,884
2018-07,STA.IT1269A,24.641935480645163,884
2018-08,STA.IT1269A,18.46451612516129,884
2018-09,STA.IT1269A,17.537037033333334,884
2018-10,STA.IT1269A,16.703333329333336,884
2018-11,STA.IT1269A,19.28965517,884
2018-12,STA.IT1269A,24.82258064129032,884
2018-01,STA.IT1273A,27.4759519956,886
2018-02,STA.IT1273A,17.73006961230769,886
2018-03,STA.IT1273A,29.68294171965517,886
2018-04,STA.IT1273A,34.430896329,886
2018-05,STA.IT1273A,21.49497206344828,886
2018-06,STA.IT1273A,21.350426997666663,886
2018-07,STA.IT1273A,27.064282329666664,886
2018-08,STA.IT1273A,20.266257582413797,886
2018-09,STA.IT1273A,21.938722913333333,886
2018-10,STA.IT1273A,25.016400949523813,886
2018-11,STA.IT1273A,25.280251358636363,886
2018-12,STA.IT1273A,20.615887854642857,886
2018-01,STA.IT1277A,8.616891374827587,887
2018-02,STA.IT1277A,7.185173567857143,887
2018-03,STA.IT1277A,7.653745552592593,887
2018-04,STA.IT1277A,10.978761996,887
2018-05,STA.IT1277A,6.328090963870968,887
2018-06,STA.IT1277A,6.394258995666666,887
2018-07,STA.IT1277A,9.59506902870968,887
2018-08,STA.IT1277A,7.003753803333333,887
2018-09,STA.IT1277A,7.041975996333334,887
2018-10,STA.IT1277A,7.542841329,887
2018-11,STA.IT1277A,6.956822494642857,887
2018-12,STA.IT1277A,8.179243924285714,887
2018-01,STA.IT1278A,23.359837416774194,888
2018-02,STA.IT1278A,17.871666424285714,888
2018-03,STA.IT1278A,20.827554997333333,888
2018-04,STA.IT1278A,30.240111997666663,888
2018-05,STA.IT1278A,16.829686892413793,888
2018-06,STA.IT1278A,19.363704664,888
2018-07,STA.IT1278A,28.631732852857144,888
2018-08,STA.IT1278A,21.513234513225807,888
2018-09,STA.IT1278A,20.736517663666667,888
2018-10,STA.IT1278A,23.369907237241375,888
2018-11,STA.IT1278A,16.880556292962964,888
2018-12,STA.IT1278A,14.516117417419355,888
2018-01,STA.IT1286A,46.27875841548387,890
2018-02,STA.IT1286A,39.36761646035715,890
2018-03,STA.IT1286A,39.65388012419355,890
2018-04,STA.IT1286A,34.778381029,890
2018-05,STA.IT1286A,25.037201232,890
2018-06,STA.IT1286A,25.507581062666667,890
2018-07,STA.IT1286A,25.963273995833333,890
2018-08,STA.IT1286A,27.27865328806452,890
2018-09,STA.IT1286A,41.730135496,890
2018-10,STA.IT1286A,50.72607057741935,890
2018-11,STA.IT1286A,36.894658328,890
2018-12,STA.IT1286A,58.99267341548388,890
2018-01,STA.IT1287A,46.82800641483871,891
2018-02,STA.IT1287A,37.53419339,891
2018-03,STA.IT1287A,39.33994351225807,891
2018-04,STA.IT1287A,32.53936619866667,891
2018-05,STA.IT1287A,25.278381166,891
2018-06,STA.IT1287A,21.35758703178572,891
2018-07,STA.IT1287A,24.68728254483871,891
2018-08,STA.IT1287A,25.63335767451613,891
2018-09,STA.IT1287A,34.579803162666664,891
2018-10,STA.IT1287A,42.505131672580646,891
2018-11,STA.IT1287A,34.042909097,891
2018-12,STA.IT1287A,56.01373218903226,891
2018-01,STA.IT1294A,39.10967432129032,892
2018-02,STA.IT1294A,38.87142571357143,892
2018-03,STA.IT1294A,30.69032099870968,892
2018-04,STA.IT1294A,22.469998598666667,892
2018-05,STA.IT1294A,12.69999956857143,892
2018-06,STA.IT1294A,18.185184515555555,892
2018-07,STA.IT1294A,16.238707836451614,892
2018-08,STA.IT1294A,15.174193061935483,892
2018-09,STA.IT1294A,20.606895686896557,892
2018-10,STA.IT1294A,25.277418900967746,892
2018-11,STA.IT1294A,24.36666433133333,892
2018-12,STA.IT1294A,40.47142467821429,892
2018-01,STA.IT1309A,22.064516125806453,894
2018-02,STA.IT1309A,25.042857138571428,894
2018-03,STA.IT1309A,18.096666664666667,894
2018-04,STA.IT1309A,20.35185184814815,894
2018-05,STA.IT1309A,13.819354836129031,894
2018-06,STA.IT1309A,16.863333331333333,894
2018-07,STA.IT1309A,16.52580644903226,894
2018-08,STA.IT1309A,21.141935479677414,894
2018-09,STA.IT1309A,17.24333332866667,894
2018-10,STA.IT1309A,18.566666664000003,894
2018-11,STA.IT1309A,30.436666661,894
2018-12,STA.IT1309A,27.19032257774193,894
2018-01,STA.IT1328A,36.193548387096776,895
2018-02,STA.IT1328A,26.5,895
2018-03,STA.IT1328A,29.29032258064516,895
2018-04,STA.IT1328A,20.03448275862069,895
2018-05,STA.IT1328A,15.870967741935484,895
2018-06,STA.IT1328A,15.433333333333334,895
2018-07,STA.IT1328A,16.129032258064516,895
2018-08,STA.IT1328A,16.59259259259259,895
2018-09,STA.IT1328A,16.733333333333334,895
2018-10,STA.IT1328A,24.35483870967742,895
2018-11,STA.IT1328A,25.966666666666665,895
2018-12,STA.IT1328A,35.32258064516129,895
2018-01,STA.IT1334A,25.716802164363145,896
2018-02,STA.IT1334A,20.48015037225564,896
2018-03,STA.IT1334A,21.38778832744912,896
2018-04,STA.IT1334A,16.104067317447406,896
2018-05,STA.IT1334A,14.845663953089431,896
2018-06,STA.IT1334A,14.36601398276923,896
2018-07,STA.IT1334A,14.381326113491204,896
2018-08,STA.IT1334A,12.89756427300406,896
2018-09,STA.IT1334A,14.95344584766526,896
2018-10,STA.IT1334A,16.825439780311232,896
2018-11,STA.IT1334A,19.27552742289733,896
2018-12,STA.IT1334A,23.13234099755074,896
2018-01,STA.IT1335A,29.112820508960866,897
2018-02,STA.IT1335A,22.27949101435629,897
2018-03,STA.IT1335A,21.07162161817568,897
2018-04,STA.IT1335A,16.261711076339413,897
2018-05,STA.IT1335A,14.080378886860624,897
2018-06,STA.IT1335A,12.89672364331909,897
2018-07,STA.IT1335A,14.201626013197831,897
2018-08,STA.IT1335A,12.65782312609524,897
2018-09,STA.IT1335A,15.742215985483872,897
2018-10,STA.IT1335A,21.421891888364865,897
2018-11,STA.IT1335A,21.395798315770307,897
2018-12,STA.IT1335A,24.96991869555556,897
2018-01,STA.IT1336A,47.83870967741935,898
2018-02,STA.IT1336A,36.42857142857143,898
2018-03,STA.IT1336A,35.225806451612904,898
2018-04,STA.IT1336A,25.566666666666663,898
2018-05,STA.IT1336A,19.620689655172413,898
2018-06,STA.IT1336A,18.633333333333333,898
2018-07,STA.IT1336A,17.583333333333332,898
2018-08,STA.IT1336A,18.1,898
2018-09,STA.IT1336A,24.2,898
2018-10,STA.IT1336A,30.870967741935484,898
2018-11,STA.IT1336A,32.53333333333333,898
2018-12,STA.IT1336A,56.64516129032258,898
2018-01,STA.IT1340A,49.22222222222222,899
2018-02,STA.IT1340A,34.22222222222222,899
2018-03,STA.IT1340A,37.06896551724138,899
2018-04,STA.IT1340A,24.379310344827587,899
2018-05,STA.IT1340A,18.9,899
2018-06,STA.IT1340A,19.285714285714285,899
2018-07,STA.IT1340A,20.55172413793104,899
2018-08,STA.IT1340A,21.33333333333333,899
2018-09,STA.IT1340A,26.153846153846157,899
2018-10,STA.IT1340A,29.032258064516128,899
2018-11,STA.IT1340A,26.766666666666666,899
2018-12,STA.IT1340A,50.2258064516129,899
2018-01,STA.IT1346A,25.772413790344828,900
2018-02,STA.IT1346A,25.4919999972,900
2018-03,STA.IT1346A,36.496551720344826,900
2018-04,STA.IT1346A,44.20666666133334,900
2018-05,STA.IT1346A,27.38064515774193,900
2018-06,STA.IT1346A,26.959259255555555,900
2018-07,STA.IT1346A,89.22666599533333,900
2018-08,STA.IT1346A,15.553571425,900
2018-09,STA.IT1346A,14.766666665,900
2018-10,STA.IT1346A,18.912903223225808,900
2018-11,STA.IT1346A,15.613793100000002,900
2018-12,STA.IT1346A,14.06129031967742,900
2018-01,STA.IT1347A,38.80322580225807,901
2018-02,STA.IT1347A,38.76923076538462,901
2018-03,STA.IT1347A,13.437037035555557,901
2018-04,STA.IT1347A,16.459999997,901
2018-05,STA.IT1347A,13.851612898709677,901
2018-06,STA.IT1347A,17.199999995666666,901
2018-07,STA.IT1347A,16.38870967548387,901
2018-08,STA.IT1347A,20.95483870516129,901
2018-09,STA.IT1347A,16.793333331333333,901
2018-10,STA.IT1347A,13.677419350967742,901
2018-11,STA.IT1347A,14.876666664333332,901
2018-12,STA.IT1347A,13.32580645,901
2018-01,STA.IT1348A,24.289999997,902
2018-02,STA.IT1348A,23.35714285190476,902
2018-03,STA.IT1348A,27.97419354451613,902
2018-04,STA.IT1348A,38.56896551413793,902
2018-05,STA.IT1348A,23.51111110814815,902
2018-06,STA.IT1348A,23.96666666333333,902
2018-07,STA.IT1348A,26.499999995555555,902
2018-08,STA.IT1348A,23.77419354516129,902
2018-09,STA.IT1348A,25.56333332833333,902
2018-10,STA.IT1348A,32.49354838322581,902
2018-11,STA.IT1348A,31.23999999633333,902
2018-12,STA.IT1348A,27.409677417096773,902
2018-01,STA.IT1361A,44.16936571782726,904
2018-02,STA.IT1361A,29.983658166911543,904
2018-03,STA.IT1361A,31.74856752694407,904
2018-04,STA.IT1361A,25.53641535943101,904
2018-05,STA.IT1361A,20.560948392887028,904
2018-06,STA.IT1361A,20.33522726921875,904
2018-07,STA.IT1361A,23.467746475281693,904
2018-08,STA.IT1361A,26.25865921413408,904
2018-09,STA.IT1361A,27.099716709886685,904
2018-10,STA.IT1361A,35.454002709565806,904
2018-11,STA.IT1361A,31.119484698293075,904
2018-12,STA.IT1361A,42.72576601295265,904
2018-01,STA.IT1365A,53.41666666666666,905
2018-02,STA.IT1365A,35.73076923076923,905
2018-03,STA.IT1365A,31.548387096774192,905
2018-04,STA.IT1365A,28.1,905
2018-05,STA.IT1365A,20.451612903225808,905
2018-06,STA.IT1365A,20.133333333333333,905
2018-07,STA.IT1365A,21.387096774193548,905
2018-08,STA.IT1365A,23.35483870967742,905
2018-09,STA.IT1365A,19.4,905
2018-10,STA.IT1365A,25.161290322580644,905
2018-11,STA.IT1365A,39.66666666666666,905
2018-12,STA.IT1365A,53.407407407407405,905
2018-01,STA.IT1375A,25.199170710357144,906
2018-02,STA.IT1375A,20.1439999972,906
2018-03,STA.IT1375A,19.235714282857145,906
2018-04,STA.IT1375A,33.435714282142854,906
2018-05,STA.IT1375A,18.70666666266667,906
2018-06,STA.IT1375A,22.71153845846154,906
2018-07,STA.IT1375A,29.526666661333334,906
2018-08,STA.IT1375A,21.177419351612905,906
2018-09,STA.IT1375A,24.0919999952,906
2018-10,STA.IT1375A,19.048387092580647,906
2018-11,STA.IT1375A,20.283333331,906
2018-12,STA.IT1375A,18.24516128741936,906
2018-01,STA.IT1377A,21.950433223225808,907
2018-02,STA.IT1377A,16.682481107037038,907
2018-03,STA.IT1377A,17.47309192076923,907
2018-04,STA.IT1377A,23.051124664,907
2018-05,STA.IT1377A,14.36841483548387,907
2018-06,STA.IT1377A,15.402916663333334,907
2018-07,STA.IT1377A,21.68959447862069,907
2018-08,STA.IT1377A,26.12379861724138,907
2018-09,STA.IT1377A,22.878151330666665,907
2018-10,STA.IT1377A,26.801022140714284,907
2018-11,STA.IT1377A,27.967013996,907
2018-12,STA.IT1377A,26.650346204827585,907
2018-01,STA.IT1378A,26.447869997,908
2018-02,STA.IT1378A,21.664028568571432,908
2018-03,STA.IT1378A,22.848984331,908
2018-04,STA.IT1378A,23.060620330666666,908
2018-05,STA.IT1378A,15.30039379034483,908
2018-06,STA.IT1378A,17.220310686206897,908
2018-07,STA.IT1378A,24.82962580322581,908
2018-08,STA.IT1378A,17.558767738387097,908
2018-09,STA.IT1378A,18.38011999533333,908
2018-10,STA.IT1378A,17.956839996666666,908
2018-11,STA.IT1378A,20.748863329333336,908
