Country,Year,Sampling Point Id,Air Quality Station EoI Code,Longitude,Latitude,Altitude,Air Quality Station Area,Air Quality Station Type
Spain,2003,SPO-ES1033A_00001_100,ES1033A,-0.3633,41.3211,140.0,rural,Industrial
Spain,2000,SPO-ES1371A_00001_100,ES1371A,-2.9544,42.6875,471.0,urban,Traffic
Spain,1998,SPO-ES1372A_00001_100,ES1372A,-3.6839,41.6711,865.0,urban,Traffic
Spain,2007,SPO-ES1294A_00001_100,ES1294A,-3.7003,42.3342,929.0,urban,Traffic
Spain,2006,SPO-ES0359A_00001_100,ES0359A,-6.5475,42.8108,950.0,rural,Industrial
Spain,2008,SPO-ES0362A_00001_100,ES0362A,-4.8358,42.8492,1160.0,rural,Industrial
Spain,2004,SPO-ES1295A_00001_100,ES1295A,-4.8431,42.8281,1124.0,suburban,Industrial
Spain,2005,SPO-ES0374A_00001_102,ES0374A,-6.5153,42.6728,725.0,rural,Industrial
Spain,2004,SPO-ES1296A_00001_100,ES1296A,-4.6881,40.6586,1150.0,urban,Traffic
Spain,2005,SPO-ES0375A_00001_100,ES0375A,-6.6536,42.6708,640.0,rural,Industrial
Spain,2007,SPO-ES0376A_00001_100,ES0376A,-6.6622,42.6364,600.0,rural,Industrial
Spain,2009,SPO-ES1488A_00001_100,ES1488A,-2.5014,42.6533,833.0,rural,Background
Spain,2006,SPO-ES1491A_00001_100,ES1491A,-2.7032,43.4059,116.0,rural,Background
Spain,2003,SPO-ES0529A_00001_100,ES0529A,-0.8731,41.6375,210.0,urban,Traffic
Spain,2002,SPO-ES0531A_00001_100,ES0531A,-0.8606,41.6731,198.0,urban,Traffic
Spain,1998,SPO-ES1496A_00001_100,ES1496A,-1.8994,43.3144,23.0,urban,Industrial
Spain,1989,SPO-ES0123A_00001_100,ES0123A,-3.6886,40.4683,729.0,urban,Traffic
Spain,1997,SPO-ES1195A_00001_100,ES1195A,2.1917,41.4233,12.0,urban,Traffic
Spain,1999,SPO-ES1208A_00001_100,ES1208A,1.1202,41.1508,102.0,suburban,Traffic
Spain,2001,SPO-ES1218A_00001_100,ES1218A,2.2236,41.5289,112.0,suburban,Industrial
Spain,2001,SPO-ES0917A_00001_100,ES0917A,-5.9736,37.3797,25.0,urban,Traffic
Spain,1986,SPO-ES0124A_00001_100,ES0124A,-3.6392,40.44,698.0,urban,Background
Spain,1999,SPO-ES0839A_00001_100,ES0839A,-1.6686,42.8217,483.0,suburban,Traffic
Spain,2012,SPO-ES1133A_00001_100,ES1133A,-16.3742,28.3831,145.0,suburban,Industrial
Spain,1992,SPO-ES0141A_00001_100,ES0141A,-3.7042,40.4472,704.0,urban,Traffic
Spain,2000,SPO-ES1176A_00001_100,ES1176A,-0.4758,38.7039,562.0,urban,Traffic
Spain,2003,SPO-ES1240A_00001_100,ES1240A,-0.3881,39.4814,11.0,urban,Traffic
Spain,1999,SPO-ES0802A_00001_100,ES0802A,-1.6164,42.825,432.0,suburban,Traffic
Spain,1997,SPO-ES1250A_00001_100,ES1250A,-4.4186,36.7222,14.0,urban,Traffic
Spain,1997,SPO-ES1254A_00001_100,ES1254A,-3.7892,37.7669,571.0,urban,Traffic
Spain,1986,SPO-ES0162A_00001_100,ES0162A,-5.9806,37.3819,9.0,urban,Traffic
Spain,2005,SPO-ES0197A_00001_100,ES0197A,-15.4083,28.0289,56.0,urban,Industrial
Spain,1999,SPO-ES0198A_00001_100,ES0198A,-1.7461,42.8175,395.0,rural,Industrial
Spain,2002,SPO-ES0297A_00001_100,ES0297A,2.8986,39.7106,40.0,suburban,Background
Spain,2006,SPO-ES0327A_00001_100,ES0327A,-0.2356,40.9497,475.0,rural,Industrial
Spain,2007,SPO-ES0015R_00001_100,ES0015R,-4.3531,39.5211,1208.0,rural,Background
Spain,2009,SPO-ES0329A_00001_100,ES0329A,-0.2628,40.92,510.0,rural,Industrial
Spain,2006,SPO-ES0330A_00001_100,ES0330A,-0.2494,40.8408,510.0,rural,Industrial
Spain,2008,SPO-ES0196A_00001_100,ES0196A,-5.6619,42.9442,1130.0,rural,Industrial
Spain,1988,SPO-ES0231A_00001_100,ES0231A,-4.5667,42.0083,738.0,urban,Traffic
Spain,1990,SPO-ES0277A_00001_100,ES0277A,-2.942,43.3031,10.0,urban,Industrial
Spain,2003,SPO-ES0059A_00001_100,ES0059A,-7.6486,43.4897,893.0,rural,Industrial
Spain,2004,SPO-ES0060A_00001_100,ES0060A,-7.5583,43.5958,360.0,rural,Industrial
Spain,2004,SPO-ES0070A_00001_100,ES0070A,-7.9986,43.3339,705.0,rural,Industrial
Spain,1998,SPO-ES1380A_00001_100,ES1380A,2.3136,41.6011,145.0,suburban,Industrial
Spain,1997,SPO-ES1280A_00001_100,ES1280A,-4.5247,42.0036,739.0,urban,Traffic
Spain,2005,SPO-ES1394A_00001_100,ES1394A,-3.6047,37.1864,691.0,urban,Traffic
Spain,1999,SPO-ES1224A_00001_100,ES1224A,-4.6953,41.6761,693.0,suburban,Background
Spain,1999,SPO-ES0915A_00001_100,ES0915A,-3.7369,40.3028,618.0,suburban,Traffic
Spain,2000,SPO-ES1281A_00001_100,ES1281A,-6.6003,42.5533,541.0,urban,Traffic
Spain,2009,SPO-ES1228A_00001_100,ES1228A,-6.5208,42.5969,600.0,rural,Industrial
Spain,2001,SPO-ES0918A_00001_100,ES0918A,-6.9422,37.2581,21.0,urban,Industrial
Spain,1999,SPO-ES1231A_00001_100,ES1231A,2.089,41.4768,113.0,urban,Background
Spain,2001,SPO-ES1237A_00001_100,ES1237A,-2.9061,43.2497,50.0,urban,Traffic
Spain,2008,SPO-ES1050A_00001_100,ES1050A,-3.8219,40.3519,695.0,urban,Traffic
Spain,1998,SPO-ES1238A_00001_100,ES1238A,-0.3808,39.4683,11.0,urban,Traffic
Spain,2000,SPO-ES1051A_00001_100,ES1051A,-3.5519,40.4286,612.0,urban,Traffic
Spain,2002,SPO-ES1054A_00001_100,ES1054A,-3.4831,40.4561,585.0,urban,Traffic
Spain,2001,SPO-ES0956A_00001_100,ES0956A,1.6717,42.2039,1140.0,rural,Industrial
Spain,2001,SPO-ES0957A_00001_100,ES0957A,1.8592,42.1508,740.0,rural,Industrial
Spain,2001,SPO-ES1020A_00001_100,ES1020A,2.1192,41.53,190.0,urban,Traffic
Spain,2004,SPO-ES0341A_00001_100,ES0341A,-7.4978,43.6778,40.0,rural,Industrial
Spain,2005,SPO-ES1251A_00001_100,ES1251A,-4.7744,37.8936,118.0,urban,Traffic
Spain,2006,SPO-ES0354A_00001_100,ES0354A,-6.44,42.8778,750.0,rural,Industrial
Spain,1999,SPO-ES0370A_00001_100,ES0370A,-0.81,40.7933,1150.0,urban,Industrial
Spain,2008,SPO-ES0377A_00001_100,ES0377A,-6.6433,42.6117,560.0,suburban,Industrial
Spain,2002,SPO-ES0039A_00001_100,ES0039A,-0.8789,41.6531,203.0,urban,Traffic
Spain,2002,SPO-ES0340A_00001_100,ES0340A,-7.48,43.6983,15.0,rural,Industrial
Spain,2003,SPO-ES1071A_00001_100,ES1071A,-5.4506,36.135,17.0,urban,Traffic
Spain,2000,SPO-ES1084A_00001_100,ES1084A,2.2114,41.5356,65.0,suburban,Industrial
Spain,2002,SPO-ES1086A_00001_100,ES1086A,2.2922,41.6167,145.0,urban,Traffic
Spain,1999,SPO-ES0755A_00001_100,ES0755A,-1.6675,42.805,444.0,suburban,Industrial
Spain,2000,SPO-ES1119A_00001_100,ES1119A,1.2422,41.1225,23.0,urban,Traffic
Spain,2000,SPO-ES1019A_00001_100,ES1019A,2.43,41.5408,28.0,urban,Traffic
Spain,2004,SPO-ES0788A_00001_100,ES0788A,-8.3339,43.0464,320.0,rural,Industrial
Spain,2001,SPO-ES1262A_00001_100,ES1262A,2.1014,41.5612,210.0,urban,Traffic
Spain,2002,SPO-ES1263A_00001_100,ES1263A,2.03,41.4883,123.0,suburban,Traffic
Spain,2005,SPO-ES1049A_00001_100,ES1049A,-0.8839,41.6483,208.0,urban,Traffic
Spain,2007,SPO-ES0372A_00001_100,ES0372A,-6.5894,42.5708,600.0,rural,Industrial
Spain,2001,SPO-ES1121A_00001_100,ES1121A,1.2114,41.1897,98.0,rural,Traffic
Spain,2004,SPO-ES1129A_00001_100,ES1129A,-0.1517,41.2589,160.0,rural,Industrial
Spain,2006,SPO-ES1396A_00001_100,ES1396A,2.1331,41.3788,35.0,urban,Traffic
Spain,2008,SPO-ES1132A_00001_100,ES1132A,-16.2669,28.4597,95.0,urban,Industrial
Spain,1999,SPO-ES0537A_00001_100,ES0537A,-0.1258,41.0378,480.0,rural,Industrial
Spain,2001,SPO-ES1398A_00001_100,ES1398A,2.1836,41.5367,75.0,suburban,Traffic
Spain,2001,SPO-ES1399A_00001_100,ES1399A,1.7,41.3453,225.0,urban,Traffic
Spain,2005,SPO-ES1048A_00001_100,ES1048A,0.9,41.6556,208.0,urban,Traffic
Spain,2005,SPO-ES1288A_00001_100,ES1288A,-5.6683,40.9675,797.0,urban,Traffic
Spain,1998,SPO-ES1404A_00001_100,ES1404A,-0.6947,38.2686,86.0,urban,Traffic
Spain,1997,SPO-ES1405A_00001_100,ES1405A,0.0094,40.5847,1235.0,rural,Industrial
Spain,2007,SPO-ES1292A_00001_100,ES1292A,-5.5714,42.5886,838.0,urban,Traffic
Spain,2003,SPO-ES1516A_00001_100,ES1516A,-6.2252,36.5228,1.0,urban,Background
Spain,2003,SPO-ES1521A_00001_100,ES1521A,-3.7114,40.4783,673.0,urban,Traffic
Spain,2000,SPO-ES1538A_00001_100,ES1538A,-4.0197,39.8689,500.0,suburban,Background
Spain,2005,SPO-ES1229A_00001_100,ES1229A,-6.4839,42.6139,590.0,rural,Industrial
Spain,1999,SPO-ES0770A_00001_100,ES0770A,-1.6778,42.8058,441.0,suburban,Traffic
Spain,2005,SPO-ES1419A_00001_100,ES1419A,-1.0244,40.1022,1930.0,rural,Background
Spain,2007,SPO-ES1429A_00001_100,ES1429A,-8.5517,42.8736,232.0,urban,Traffic
Spain,2002,SPO-ES1436A_00001_100,ES1436A,-0.6839,38.2128,86.0,suburban,Background
Spain,1993,SPO-ES0388A_00001_100,ES0388A,-16.2547,28.4664,39.0,urban,Traffic
Spain,2000,SPO-ES1260A_00001_100,ES1260A,-2.4694,36.8436,34.0,urban,Traffic
Spain,2002,SPO-ES0524A_00001_100,ES0524A,-0.9164,41.6517,212.0,urban,Traffic
Spain,2003,SPO-ES0525A_00001_100,ES0525A,-0.895,41.6478,212.0,urban,Traffic
Spain,2004,SPO-ES1302A_00001_100,ES1302A,-8.0556,43.4353,420.0,rural,Industrial
Spain,2004,SPO-ES1304A_00001_100,ES1304A,-7.7369,43.4158,520.0,rural,Industrial
Spain,1999,SPO-ES0756A_00001_100,ES0756A,-1.6758,42.5275,421.0,suburban,Traffic
Spain,2006,SPO-ES1449A_00001_100,ES1449A,-5.6583,40.9497,797.0,urban,Background
Spain,2004,SPO-ES1300A_00001_100,ES1300A,-7.95,43.6833,415.0,rural,Industrial
Spain,2004,SPO-ES1301A_00001_100,ES1301A,-8.0528,43.4892,451.0,rural,Industrial
Spain,2004,SPO-ES1305A_00001_100,ES1305A,-7.8783,43.2617,536.0,suburban,Industrial
Spain,2004,SPO-ES1306A_00001_100,ES1306A,-8.4264,43.0339,260.0,rural,Industrial
Spain,1999,SPO-ES1329A_00001_100,ES1329A,-5.6558,40.9653,797.0,urban,Traffic
Spain,1998,SPO-ES1453A_00001_100,ES1453A,2.2095,41.4474,23.0,urban,Traffic
Spain,2005,SPO-ES1481A_00001_100,ES1481A,-4.7925,37.8828,107.0,urban,Traffic
Spain,2007,SPO-ES1374A_00001_100,ES1374A,2.2678,41.5533,116.0,suburban,Industrial
Spain,2005,SPO-ES1333A_00001_100,ES1333A,-3.7183,40.4411,655.0,urban,Traffic
Spain,2004,SPO-ES1482A_00001_100,ES1482A,-4.4258,36.73,18.0,urban,Traffic
Spain,2002,SPO-ES1336A_00001_100,ES1336A,-5.7756,43.2508,206.0,urban,Traffic
Spain,2010,SPO-ES1379A_00001_100,ES1379A,0.4397,41.0582,368.0,rural,Background
Spain,2003,SPO-ES1388A_00001_100,ES1388A,-8.6453,42.4264,20.0,urban,Industrial
Spain,2002,SPO-ES1276A_00001_100,ES1276A,-3.6339,38.0939,425.0,urban,Traffic
Spain,2005,SPO-ES0120A_00001_100,ES0120A,-3.6772,40.4517,708.0,urban,Traffic
Spain,2004,SPO-ES1303A_00001_100,ES1303A,-8.0417,43.4044,280.0,rural,Industrial
Spain,2002,SPO-ES1448A_00001_100,ES1448A,-5.8845,37.3661,40.0,suburban,Industrial
Spain,2005,SPO-ES0113A_00001_100,ES0113A,-3.6919,40.4225,648.0,urban,Traffic
Spain,2009,SPO-ES1348A_00001_100,ES1348A,1.7768,42.3683,1060.0,rural,Background
Spain,2002,SPO-ES1551A_00001_100,ES1551A,2.1254,41.5127,131.0,urban,Background
Spain,2005,SPO-ES0122A_00001_100,ES0122A,-3.7167,40.385,605.0,urban,Traffic
Spain,2003,SPO-ES0038A_00001_100,ES0038A,-0.8703,41.6475,202.0,urban,Traffic
Spain,2003,SPO-ES1373A_00001_100,ES1373A,-0.8842,41.6675,203.0,suburban,Traffic
Spain,2001,SPO-ES1541A_00001_100,ES1541A,-0.1178,40.5481,976.0,rural,Background
Spain,2001,SPO-ES1566A_00001_100,ES1566A,-3.7358,40.3097,667.0,urban,Traffic
Spain,2005,SPO-ES1485A_00001_100,ES1485A,-3.6025,40.3794,652.0,urban,Traffic
Spain,2003,SPO-ES1567A_00001_100,ES1567A,-3.7545,40.3397,640.0,urban,Traffic
Spain,2002,SPO-ES1574A_00001_100,ES1574A,-8.7081,42.3947,20.0,suburban,Industrial
Spain,2000,SPO-ES1584A_00001_100,ES1584A,-0.6736,39.4489,15.0,urban,Background
Spain,2008,SPO-ES1589A_00001_100,ES1589A,-5.5647,42.6089,838.0,suburban,Traffic
Spain,2002,SPO-ES0527A_00001_100,ES0527A,-0.8967,41.6381,214.0,urban,Traffic
Spain,2006,SPO-ES1636A_00001_100,ES1636A,-4.7339,41.6561,691.0,urban,Industrial
Spain,2005,SPO-ES1647A_00001_100,ES1647A,-2.9942,43.3231,72.0,suburban,Background
Spain,2008,SPO-ES1825A_00001_100,ES1825A,1.3089,38.9932,65.0,suburban,Background
Spain,2011,SPO-ES1660A_00001_100,ES1660A,-1.5856,42.2083,475.0,rural,Background
Spain,2006,SPO-ES1844A_00001_100,ES1844A,1.82,42.2058,1110.0,rural,Industrial
Spain,2002,SPO-ES0521A_00001_100,ES0521A,-0.8928,41.6561,206.0,urban,Traffic
Spain,2008,SPO-ES1879A_00001_100,ES1879A,-0.3647,41.2253,201.0,rural,Industrial
Spain,2009,SPO-ES1906A_00001_100,ES1906A,-8.7133,42.2258,30.0,urban,Traffic
Spain,2009,SPO-ES1657A_00001_100,ES1657A,-4.9799,36.4982,39.0,suburban,Background
Spain,2010,SPO-ES1880A_00001_100,ES1880A,0.4544,41.1808,291.0,rural,Industrial
Spain,2012,SPO-ES1757A_00001_100,ES1757A,-16.2772,28.4436,130.0,suburban,Traffic
Spain,2007,SPO-ES1758A_00001_100,ES1758A,-16.2603,28.4633,40.0,urban,Traffic
Spain,2005,SPO-ES1780A_00001_500,ES1780A,1.8361,42.18,1120.0,rural,Industrial
Spain,2009,SPO-ES1783A_00001_100,ES1783A,2.9194,39.7156,118.0,suburban,Background
Spain,2007,SPO-ES1674A_00001_100,ES1674A,-2.6886,42.8469,453.0,urban,Background
Spain,2007,SPO-ES1676A_00001_100,ES1676A,-0.8311,38.4469,398.0,suburban,Industrial
Spain,1999,SPO-ES1540A_00001_100,ES1540A,-3.8639,40.4581,721.0,urban,Background
Spain,2010,SPO-ES1710A_00001_100,ES1710A,-0.5189,39.5719,101.0,suburban,Background
Spain,2011,SPO-ES1933A_00001_100,ES1933A,1.8569,41.241,34.0,rural,Industrial
Spain,2011,SPO-ES1962A_00001_100,ES1962A,-2.1603,42.9047,530.0,suburban,Background
Spain,2006,SPO-ES1629A_00001_100,ES1629A,-4.7194,41.6469,693.0,urban,Traffic
Spain,2005,SPO-ES1646A_00001_100,ES1646A,-3.5789,40.46,620.0,urban,Traffic
Spain,2007,SPO-ES1838A_00001_100,ES1838A,-3.5033,40.5997,721.0,suburban,Background
Spain,1999,SPO-ES0617A_00001_100,ES0617A,0.0353,40.7567,700.0,rural,Industrial
Spain,2005,SPO-ES1679A_00001_100,ES1679A,2.1874,41.3864,7.0,urban,Background
Spain,2006,SPO-ES1652A_00001_100,ES1652A,-3.9477,37.7616,605.0,suburban,Industrial
Spain,2002,SPO-ES1600A_00001_100,ES1600A,-0.0453,39.9831,28.0,urban,Traffic
Spain,2007,SPO-ES1815A_00001_100,ES1815A,1.6866,41.3468,192.0,suburban,Background
Spain,2009,SPO-ES1639A_00001_100,ES1639A,-2.1986,36.9669,343.0,rural,Industrial
Spain,2005,SPO-ES1788A_00001_100,ES1788A,1.9928,41.3044,35.0,suburban,Background
Spain,2005,SPO-ES1789A_00001_100,ES1789A,2.8117,41.9861,72.0,suburban,Traffic
Spain,2009,SPO-ES1795A_00001_100,ES1795A,1.8592,42.1511,720.0,rural,Industrial
Spain,2005,SPO-ES1796A_00001_100,ES1796A,-3.6075,37.1844,685.0,urban,Background
Spain,2009,SPO-ES1801A_00001_100,ES1801A,-3.4588,40.3007,584.0,urban,Industrial
Spain,2007,SPO-ES1714A_00001_100,ES1714A,-3.0108,43.3211,19.0,suburban,Industrial
Spain,2010,SPO-ES1748A_00001_100,ES1748A,-15.4658,27.8494,190.0,suburban,Industrial
Spain,2005,SPO-ES1752A_00001_100,ES1752A,-3.4776,40.4495,581.0,urban,Background
Spain,2007,SPO-ES1771A_00001_100,ES1771A,-6.625,42.5578,541.0,suburban,Industrial
Spain,2005,SPO-ES1612A_00001_100,ES1612A,-3.8689,40.4461,722.0,suburban,Background
Spain,2001,SPO-ES1609A_00001_100,ES1609A,-0.7144,38.2594,99.0,urban,Traffic
Spain,2005,SPO-ES1716A_00001_100,ES1716A,-6.44,37.285,96.0,rural,Background
Spain,2008,SPO-ES1873A_00001_100,ES1873A,1.8572,42.1931,1000.0,rural,Industrial
Spain,2005,SPO-ES1284A_00001_100,ES1284A,-3.7419,40.4078,635.0,urban,Traffic
Spain,2005,SPO-ES1548A_00001_100,ES1548A,-1.8247,37.1806,30.0,suburban,Background
Spain,2008,SPO-ES1814A_00001_100,ES1814A,2.2121,41.5492,90.0,suburban,Traffic
Spain,2005,SPO-ES1427A_00001_100,ES1427A,-3.7128,40.4064,625.0,urban,Traffic
Spain,1999,SPO-ES0614A_00001_100,ES0614A,-0.4469,40.9797,690.0,urban,Industrial
Spain,2008,SPO-ES1823A_00001_100,ES1823A,-3.5944,37.1961,760.0,suburban,Background
Spain,2005,SPO-ES1686A_00001_100,ES1686A,-0.0567,39.9322,56.0,suburban,Background
Spain,2009,SPO-ES1804A_00001_100,ES1804A,-3.7142,40.3247,638.0,urban,Traffic
Spain,2009,SPO-ES1890A_00001_100,ES1890A,-3.8337,40.3419,693.0,urban,Background
Spain,2006,SPO-ES1400A_00001_100,ES1400A,-0.1519,41.5056,327.0,rural,Background
Spain,2008,SP_45168002_1_38,ES1818A,-4.0208,39.8681,500.0,suburban,Background
Spain,2009,SPO-ES1891A_00001_100,ES1891A,2.2871,41.5987,133.0,urban,Traffic
Spain,2004,SPO-ES1173A_00001_100,ES1173A,-8.0286,43.5544,290.0,rural,Industrial
Spain,2011,SPO-ES2013A_00001_100,ES2013A,-8.1623,42.9329,390.0,urban,Background
Spain,2004,SPO-ES1235A_00001_100,ES1235A,-8.4919,43.3075,80.0,rural,Industrial
Spain,2007,SPO-ES0104A_00001_100,ES0104A,-3.0222,43.3228,2.0,suburban,Industrial
Spain,2007,SPO-ES1501A_00001_100,ES1501A,-2.2682,43.1804,110.0,urban,Traffic
Spain,2001,SPO-ES1594A_00001_100,ES1594A,-2.9809,42.7151,463.0,suburban,Industrial
Spain,2006,SPO-ES1350A_00001_100,ES1350A,-2.9433,43.1481,114.0,suburban,Industrial
Spain,2012,SPO-ES1351A_00001_100,ES1351A,-2.8862,43.2096,53.0,urban,Background
Spain,2010,SPO-ES1595A_00001_100,ES1595A,-2.9304,43.2985,21.0,suburban,Traffic
Spain,2010,SPO-ES1650A_00001_100,ES1650A,-2.7786,43.2111,49.0,suburban,Industrial
Spain,2004,SPO-ES1442A_00001_100,ES1442A,-2.4904,43.0642,218.0,urban,Traffic
Spain,2022,SP_23097001_1_I,ES1718A,-3.0102,38.1744,691.0,Urban,Industrial
Sweden,2017,SPO-SE0012R_00001_100,SE0012R,17.3881,58.8061,20.0,Rural,Background
Sweden,2017,SPO-SE0014R_00001_100,SE0014R,11.9142,57.3936,2.0,Rural,Background
Sweden,2024,SPO-SE00205_00001_100,SE00205,13.516,62.014,649.0,Rural,Background
Sweden,2015,SPO-SE0021A_00001_100,SE0021A,11.9946,57.7009,4.8,Urban,Traffic
Sweden,2014,SPO-SE0026A_00001_100,SE0026A,12.9417,57.7203,162.0,Urban,Background
Sweden,2015,SPO-SE0004A_00001_100,SE0004A,11.9702,57.709,31.0,Urban,Background
Sweden,2017,SPO-SE0054A_00001_100,SE0054A,13.2008,55.7008,60.0,Urban,Background
Sweden,2024,SPO-SE00601_00001_101,SE00601,16.5065,60.8148,185.0,Rural,Background
Sweden,2014,SPO-SE30015_00001_100,SE30015,16.4277,56.2257,10.0,Rural,Background
Sweden,2022,SPO-SE321080_00001_100,SE321080,12.9227,59.142,50.0,Urban,Industrial
Sweden,2018,SPO-SE159388_00001_100,SE159388,17.5053,60.0858,45.0,Rural,Background
Sweden,2025,SPO-SE38940_00001_100,SE38940,14.3166,58.7899,128.0,Rural,Background
Sweden,2015,SPO-SE09346_00001_100,SE09346,12.0151,57.658,20.0,Urban,Background
Sweden,2024,SPO-SE0053R_00001_100,SE0053R,20.9398,64.0865,10.0,Rural,Background
Sweden,2018,SPO-SE00174_00001_101,SE00174,15.354,56.3083,90.0,Rural,Background
Sweden,2024,SPO-SE00291_00001_100,SE00291,12.1894,58.6019,175.0,Rural,Background
Sweden,2022,SPO-SE0116A_00001_100,SE0116A,13.1486,56.0424,187.0,Rural,Background
Sweden,2015,SPO-SE20484_00001_100,SE20484,12.8283,55.8685,6.6,Urban,Background
Sweden,2013,SPO-SE0011R_00001_100,SE0011R,13.15,56.0281,163.0,Rural,Background
Sweden,2019,SPO-SE165094_00001_100,SE165094,12.9174,59.133,57.0,Urban,Traffic
Sweden,2022,SPO-SE0001A_00001_100,SE0001A,13.002,55.6064,25.0,Urban,Background
Sweden,2023,SPO-SE0005R_00001_100,SE0005R,15.3197,63.8455,380.0,Rural,Background
Sweden,2016,SPO-SE0101A_00001_100,SE0101A,22.1438,65.5832,30.0,Urban,Background
Sweden,2015,SPO-SE00186_00001_100,SE00186,18.299,63.053,215.0,Rural,Background
Sweden,2018,SPO-SE0053A_00001_100,SE0053A,12.6913,56.0473,25.0,Urban,Background
Sweden,2021,SPO-SE155531_00001_100,SE155531,13.1575,55.3729,1.7,Urban,Traffic
Sweden,2018,SPO-SE0102A_00001_100,SE0102A,15.6294,60.6083,130.0,Urban,Background
Sweden,2017,SPO-SE0022A_00001_100,SE0022A,18.0578,59.316,58.0,Urban,Background
Sweden,2017,SPO-SE159227_00001_100,SE159227,16.3212,62.2809,420.0,Rural,Background
Sweden,2020,SPO-SE314423_00001_100,SE314423,15.6267,58.4103,52.0,Urban,Background
Sweden,2016,SPO-SE09450_00001_100,SE09450,12.9298,59.1327,60.0,Urban,Background
Sweden,2022,SPO-SE343956_00001_100,SE343956,13.4903,59.3767,55.0,Urban,Traffic
Sweden,2021,SPO-SE0094R_00001_100,SE0094R,16.116,65.972,450.0,Rural,Background
Sweden,2023,SPO-SE367992_00001_100,SE367992,13.1117,59.0077,65.0,Rural,Background
Sweden,2019,SPO-SE0098A_00001_100,SE0098A,20.23,67.8558,530.0,Urban,Background
Sweden,2023,SPO-SE38943_00001_100,SE38943,13.0973,60.5761,203.0,Rural,Background
Sweden,2019,SPO-SE0061A_00001_100,SE0061A,15.9922,59.5139,6.5,Urban,Background
Sweden,2022,SPO-SE0013R_00001_100,SE0013R,21.063,67.8786,524.0,Rural,Background
Sweden,2023,SPO-SE00289_00001_100,SE00289,17.124,59.756,45.0,Rural,Background
Sweden,2022,SPO-SE367994_00001_100,SE367994,13.5871,55.5374,175.0,Rural,Background
Sweden,2015,SPO-SE32939_00001_100,SE32939,15.6187,58.4092,54.0,Urban,Background
Sweden,2014,SPO-SE00604_00001_100,SE00604,14.3153,58.7916,119.0,Rural,Background
Sweden,2013,SPO-SE0008R_00001_101,SE0008R,18.1507,56.9224,39.0,Rural,Background
Sweden,2023,SPO-SE30014_00001_100,SE30014,15.1447,58.7677,170.0,Rural,Background
Sweden,2018,SPO-SE0017A_00001_101,SE0017A,14.6359,63.1778,312.0,Urban,Background
Sweden,2020,SPO-SE09449_00001_100,SE09449,12.922,59.1413,50.0,Urban,Industrial
Sweden,2022,SPO-SE37155_00001_100,SE37155,17.6323,59.0984,50.0,Rural,Background
Sweden,2022,SPO-SE367998_00001_100,SE367998,19.0616,67.8627,470.0,Rural,Background
Sweden,2021,SPO-SE00193_00001_100,SE00193,12.441,63.771,470.0,Rural,Background
Sweden,2021,SPO-SE00265_00001_100,SE00265,18.239,59.174,50.0,Rural,Background
Sweden,2023,SPO-SE395030_00001_100,SE395030,17.2666,63.168,16.0,Urban,Background
Sweden,2018,SPO-SE38793_00001_100,SE38793,21.4673,66.062,179.0,Rural,Background
Sweden,2023,SPO-SE159224_00001_100,SE159224,13.1674,56.7713,170.0,Rural,Background
Sweden,2016,SPO-SE156414_00001_100,SE156414,16.2273,59.615,50.0,Urban,Traffic
Sweden,2022,SPO-SE344186_00001_100,SE344186,13.9236,62.8582,670.0,Rural,Background
Sweden,2023,SPO-SE393503_00001_100,SE393503,20.3054,67.8486,457.0,Urban,Traffic
Sweden,2023,SPO-SE367996_00001_100,SE367996,18.367,66.9097,310.0,Rural,Background
Sweden,2023,SPO-SE159223_00001_100,SE159223,13.5193,56.1753,120.0,Rural,Background
Sweden,2023,SPO-SE159225_00001_100,SE159225,12.9094,59.8214,370.0,Rural,Background
Sweden,2023,SPO-SE37152_00001_100,SE37152,16.2917,56.856,30.0,Rural,Background
Sweden,1997,SPO-SE0012A_00001_100,SE0012A,17.3244,62.4868,30.0,urban,Background
Sweden,2003,SPO-SE0028A_00001_100,SE0028A,17.3067,62.3903,10.0,urban,Background
Sweden,1998,SPO-SE0002R_00001_100,SE0002R,11.935,57.4139,16.0,rural,Background
Sweden,2004,SPO-SE0055A_00001_100,SE0055A,16.5475,59.6083,,urban,Background
Sweden,2000,SPO-SE0015A_00001_100,SE0015A,12.8297,55.8697,,urban,Background
Sweden,1997,SPO-SE0014A_00001_100,SE0014A,16.6389,57.7587,11.0,urban,Background
Sweden,2023,SPO-SE30016_00001_100,SE30016,11.7373,58.4339,120.0,Rural,Background
Switzerland,2015,SPO-CH0008A_00001_500,CH0008A,7.5833,47.5411,316.0,Suburban,Background
Switzerland,2017,SPO-CH0010A_00001_500,CH0010A,8.5304,47.3776,409.0,Urban,Background
Switzerland,2014,SPO-CH0041A_00001_100,CH0041A,7.4787,46.9764,550.0,Suburban,Background
Switzerland,2013,SPO-CH0005A_00001_502,CH0005A,8.6134,47.4029,432.0,Suburban,Background
Switzerland,2015,SPO-CH0002R_00001_100,CH0002R,6.9445,46.8131,489.0,Rural,Background
Switzerland,2014,SPO-CH0011A_00001_500,CH0011A,8.9571,46.0111,280.0,Urban,Background
Switzerland,2020,SPO-CH0033A_00001_102,CH0033A,8.9339,46.1603,203.0,Rural,Background
