Country,Year,Sampling Point Id,Air Quality Station EoI Code,Longitude,Latitude,Altitude,Air Quality Station Area,Air Quality Station Type
Italy,2019,SPO.IT2119A_6001_BETA_2014-02-28_00:00:00,IT2119A,7.4262,44.7197,268.0,Rural,Background
Italy,2023,SPO.IT1856A_6001_BETA_2013-01-01_00:00:00,IT1856A,13.3831,42.3642,673.0,Urban,Background
Italy,2020,SPO.IT1523A_6001_BETA_2020-01-01_00:00:00,IT1523A,8.2055,44.9089,150.0,Urban,Background
Italy,2021,SPO.IT1702A_6001_BETA_2015-07-16_00:00:00,IT1702A,17.9436,40.6508,10.0,Suburban,Background
Italy,2025,SPO.IT2174A_6001_BETA_2023-05-27_00:00:00,IT2174A,12.8917,41.4511,21.0,Urban,Traffic
Italy,2014,SPO.IT2117A_6001_BETA_2006-08-01_00:00:00,IT2117A,7.7116,45.1763,246.0,Suburban,Background
Italy,2017,SPO.IT2118A_6001_gravi_2013-12-13_00:00:00,IT2118A,7.8146,44.4018,409.0,Urban,Traffic
Italy,2021,SPO.IT1788A_6001_gravi_2011-01-07_00:00:00,IT1788A,7.878,45.4512,240.0,Suburban,Background
Italy,2023,SPO.IT2303A_6001_BETA_2021-01-01_00:00:00,IT2303A,8.4426,44.2531,230.0,Suburban,Industrial
Italy,2024,SPO.IT2044A_6001_BETA_2015-07-16_00:00:00,IT2044A,18.1767,40.3519,50.0,Urban,Traffic
Italy,2025,SPO.IT1932A_6001_BETA_2009-09-01_00:00:00,IT1932A,18.1731,40.3644,58.0,Urban,Traffic
Italy,2015,SPO.IT2168A_6001_gravi_2005-07-11_00:00:00,IT2168A,7.6491,45.0249,243.0,Urban,Background
Italy,2016,SPO.IT2101A_6001_gravi_2012-09-07_00:00:00,IT2101A,7.8375,45.0028,271.0,Suburban,Background
Italy,2023,SPO.IT1801A_6001_BETA_2018-07-21_00:00:00,IT1801A,14.9933,41.9981,31.0,Urban,Traffic
Italy,2024,SPO.IT2001A_6001_BETA_2019-07-24_00:00:00,IT2001A,7.8431,44.7061,283.0,Urban,Traffic
Italy,2021,SPO.IT1900A_6001_BETA_2012-03-01_00:00:00,IT1900A,12.7078,42.9517,234.0,Urban,Traffic
Italy,2021,SPO.IT1247A_6001_gravi_2010-06-01_00:00:00,IT1247A,8.0564,45.5588,405.0,Urban,Background
Italy,2018,SPO.IT1817A_6001_BETA_2009-07-01_00:00:00,IT1817A,17.2903,40.9567,10.0,Suburban,Traffic
Italy,2021,SPO.IT1823A_6001_BETA_2016-10-13_00:00:00,IT1823A,16.9197,40.9533,100.0,Suburban,Background
Italy,2018,SPO.IT1860A_6001_BETA_2012-06-20_00:00:00,IT1860A,12.7372,42.7397,319.0,Urban,Background
Italy,2024,SPO.IT1365A_6001_BETA_2013-01-01_00:00:00,IT1365A,12.6236,42.5819,156.0,Urban,Background
Italy,2013,SPO.IT2066A_6001_BETA_2009-06-20_00:00:00,IT2066A,12.5572,43.3583,475.0,Suburban,Industrial
Italy,2018,SPO.IT2067A_6001_BETA_2009-06-20_00:00:00,IT2067A,12.6186,43.3178,498.0,Suburban,Industrial
Italy,2022,SPO.IT2004A_6001_BETA_2010-02-26_00:00:00,IT2004A,12.3747,43.1044,305.0,Urban,Traffic
Italy,2016,SPO.IT2100A_6001_BETA_2013-01-01_00:00:00,IT2100A,12.2058,43.1331,242.0,Suburban,Background
Italy,2019,SPO.IT1902A_6001_BETA_2012-04-01_00:00:00,IT1902A,12.4681,43.0669,209.0,Rural,Background
Italy,2020,SPO.IT0614A_6001_BETA_2014-05-17_00:00:00,IT0614A,15.1909,37.1561,35.0,Urban,Background
Italy,2023,SPO.IT2294A_6001_BETA_2021-01-01_00:00:00,IT2294A,7.6853,44.7043,284.0,Suburban,Background
Italy,2019,SPO.IT2162A_6001_BETA_2017-10-12_00:00:00,IT2162A,13.7261,42.6656,228.0,Urban,Background
Italy,2016,SPO.IT2105A_6001_BETA_2013-01-01_00:00:00,IT2105A,12.2458,43.4569,284.0,Urban,Background
Italy,2014,SPO.IT2114A_6001_BETA_2013-02-06_00:00:00,IT2114A,12.5469,43.3675,623.0,Suburban,Industrial
Italy,2024,SPO.IT1666A_6001_BETA_2009-01-01_00:00:00,IT1666A,18.0297,40.4044,10.0,Suburban,Background
Italy,2020,SPO.IT2094A_6001_BETA_2015-09-11_00:00:00,IT2094A,16.2345,38.3909,660.0,Rural,Background
Italy,2025,SPO.IT2128A_6001_BETA_2023-01-01_00:00:00,IT2128A,8.2921,46.1276,281.0,Suburban,Background
Italy,2016,SPO.IT2112A_6001_BETA_2014-10-14_00:00:00,IT2112A,17.0103,39.1875,71.0,Suburban,Background
Italy,2014,SPO.IT0903A_6001_BETA_2010-01-01_00:00:00,IT0903A,10.7339,44.5161,150.0,Suburban,Background
Italy,2020,SPO.IT0940A_6001_BETA_2007-10-13_00:00:00,IT0940A,10.6647,44.6908,50.0,Urban,Background
Italy,2018,SPO.IT1890A_6001_BETA_2017-12-16_00:00:00,IT1890A,14.2815,37.5641,925.0,Urban,Background
Italy,2023,SPO.IT2033A_6001_BETA_2011-01-01_00:00:00,IT2033A,14.734,36.9171,501.0,Suburban,Background
Italy,2024,SPO.IT2275A_6001_BETA_2020-01-01_00:00:00,IT2275A,15.5465,38.1743,0.0,Urban,Background
Italy,2020,SPO.IT1899A_6001_BETA_2017-12-14_00:00:00,IT1899A,15.0108,37.5157,160.0,Urban,Background
Italy,2016,SPO.IT1518A_6001_gravi_2010-04-08_00:00:00,IT1518A,8.6206,45.4383,154.0,Urban,Background
Italy,2023,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,IT2078A,16.6692,38.8705,82.0,Rural,Industrial
Italy,2022,SPO.IT1997A_6001_BETA_2009-01-01_00:00:00,IT1997A,15.2491,38.1906,28.0,Suburban,Background
Italy,2020,SPO.IT1798A_6001_BETA_2018-07-20_00:00:00,IT1798A,14.6747,41.5542,650.0,Urban,Background
Italy,2017,SPO.IT2274A_6001_BETA_2016-06-16_00:00:00,IT2274A,13.5325,37.2919,0.0,Suburban,Background
Italy,2024,SPO.IT1818A_6001_BETA_2016-10-14_00:00:00,IT1818A,16.5603,40.8278,100.0,Suburban,Traffic
Italy,2023,SPO.IT1079A_6001_BETA_1996-07-31_23:00:00,IT1079A,13.3542,38.1244,17.0,Urban,Traffic
Italy,2022,SPO.IT1182A_6001_BETA_2008-01-01_00:00:00,IT1182A,12.4419,43.0889,197.0,Urban,Traffic
Italy,2018,SPO.IT1180A_6001_BETA_2008-01-01_00:00:00,IT1180A,12.3661,43.1031,290.0,Urban,Background
Italy,2016,SPO.IT1901A_6001_BETA_2012-04-01_00:00:00,IT1901A,12.5764,43.3528,498.0,Urban,Traffic
Italy,2022,SPO.IT2307A_6001_BETA_2021-03-22_00:00:00,IT2307A,13.5516,37.2992,96.3,Suburban,Background
Italy,2015,SPO.IT1918A_6001_BETA_2008-11-20_00:00:00,IT1918A,11.6497,44.825,9.0,Urban,Background
Italy,2024,SPO.IT2068A_6001_BETA_2011-03-01_00:00:00,IT2068A,12.6664,42.7433,318.0,Suburban,Industrial
Italy,2021,SPO.IT2282A_6001_gravi_2019-01-01_00:00:00,IT2282A,8.6204,45.4397,154.0,Urban,Background
Italy,2025,SPO.IT1125A_6001_BETA_2023-11-20_00:00:00,IT1125A,7.6362,44.9513,231.0,Suburban,Background
Italy,2024,SPO.IT2064A_6001_BETA_2009-06-20_00:00:00,IT2064A,12.6117,43.2739,516.0,Suburban,Industrial
Italy,2021,SPO.IT1924A_6001_BETA_2008-01-11_00:00:00,IT1924A,10.0192,44.9894,48.0,Rural,Background
Italy,2020,SPO.IT1940A_6001_BETA_2009-03-01_00:00:00,IT1940A,16.2552,38.2298,11.0,Urban,Background
Italy,2022,SPO.IT2322A_6001_BETA_2022-01-01_00:00:00,IT2322A,12.6789,42.5723,148.0,Suburban,Industrial
Italy,2025,SPO.IT2281A_6001_BETA_2017-02-23_00:00:00,IT2281A,13.594,37.307,265.0,Suburban,Background
Italy,2020,SPO.IT2109A_6001_BETA_2013-05-15_00:00:00,IT2109A,12.4197,42.5519,329.0,Urban,Background
Italy,2020,SPO.IT2134A_6001_BETA_2013-02-05_00:00:00,IT2134A,12.5219,42.5342,95.0,Suburban,Background
Italy,2022,SPO.IT2113A_6001_BETA_2013-11-01_00:00:00,IT2113A,12.1367,42.7372,143.0,Suburban,Background
Italy,2015,SPO.IT2111A_6001_BETA_2014-10-14_00:00:00,IT2111A,16.2314,39.075,518.0,Urban,Traffic
Italy,2025,SPO.IT2052A_6001_BETA_2011-03-25_00:00:00,IT2052A,15.0811,37.5293,135.0,Urban,Background
Italy,2016,SPO.IT2141A_6001_BETA_2013-01-01_00:00:00,IT2141A,15.3867,41.6308,150.0,Rural,Background
Italy,2018,SPO.IT2110A_6001_BETA_2014-12-15_00:00:00,IT2110A,16.3868,39.4896,758.0,Urban,Background
Italy,2015,SPO.IT2031A_6001_BETA_2009-12-14_00:00:00,IT2031A,17.1142,39.0681,37.0,Urban,Background
Italy,2013,SPO.IT1745A_6001_BETA_2009-02-01_00:00:00,IT1745A,12.7133,42.7447,282.0,Suburban,Industrial
Italy,2019,SPO.IT1962A_6001_BETA_2018-07-19_00:00:00,IT1962A,14.0333,41.4789,170.0,Urban,Background
Italy,2023,SPO.IT2003A_6001_BETA_2014-01-01_00:00:00,IT2003A,16.2861,41.3167,15.0,Urban,Background
Italy,2018,SPO.IT2089A_6001_BETA_2014-10-14_00:00:00,IT2089A,16.5792,38.9183,370.0,Urban,Background
Italy,2020,SPO.IT0892A_6001_BETA_2008-05-01_00:00:00,IT0892A,11.355,44.4833,43.0,Urban,Background
Italy,2017,SPO.IT1159A_6001_BETA_2004-07-01_00:00:00,IT1159A,11.3283,44.4997,54.0,Urban,Traffic
Italy,2020,SPO.IT2280A_6001_BETA_2017-05-23_00:00:00,IT2280A,13.7661,45.6405,140.0,Urban,Background
Italy,2020,SPO.IT0966A_6001_BETA_2010-03-01_00:00:00,IT0966A,13.2406,46.0661,100.0,Urban,Background
Italy,2017,SPO.IT1179A_6001_BETA_2009-03-07_00:00:00,IT1179A,11.9611,44.8397,-2.0,Rural,Background
Italy,2016,SPO.IT1938A_6001_BETA_2009-03-01_00:00:00,IT1938A,16.2452,39.3134,230.0,Urban,Background
Italy,2016,SPO.IT1048A_6001_BETA_2008-05-23_00:00:00,IT1048A,12.0489,44.2192,29.0,Urban,Background
Italy,2013,SPO.IT1043A_6001_BETA_2004-10-15_00:00:00,IT1043A,12.5533,44.0625,6.0,Urban,Background
Italy,2023,SPO.IT1204A_6001_BETA_2013-12-19_00:00:00,IT1204A,12.2256,44.42,4.0,Urban,Background
Italy,2018,SPO.IT2287A_6001_BETA_2018-01-01_00:00:00,IT2287A,13.3465,38.1307,10.0,Urban,Background
Italy,2024,SPO.IT2312A_6001_BETA_2021-03-24_00:00:00,IT2312A,14.2613,37.0651,7.0,Urban,Background
Italy,2020,SPO.IT1771A_6001_BETA_2007-10-16_00:00:00,IT1771A,10.9063,44.6506,34.0,Urban,Background
Italy,2025,SPO.IT1533A_6001_BETA_2023-11-07_00:00:00,IT1533A,8.4151,45.3284,130.0,Urban,Traffic
Italy,2022,SPO.IT1011A_6001_BETA_2012-11-13_00:00:00,IT1011A,12.6508,42.56,128.0,Urban,Traffic
Italy,2024,SPO.IT1822A_6001_BETA_2016-10-12_00:00:00,IT1822A,16.2917,41.2317,10.0,Urban,Traffic
Italy,2014,SPO.IT1953A_6001_BETA_2009-01-01_00:00:00,IT1953A,18.1736,40.1681,50.0,Suburban,Industrial
Italy,2025,SPO.IT1078A_6001_BETA_1996-07-31_23:00:00,IT1078A,13.3503,38.111,34.0,Urban,Traffic
Italy,2016,SPO.IT2161A_6001_BETA_2016-01-01_00:00:00,IT2161A,14.1036,41.7794,803.0,Suburban,Background
Italy,2015,SPO.IT2099A_6001_BETA_2012-01-01_00:00:00,IT2099A,12.5661,42.8047,1038.0,Rural,Background
Italy,2014,SPO.IT1706A_6001_gravi_2009-01-01_00:00:00,IT1706A,8.4773,44.3131,14.0,Urban,Traffic
Italy,2022,SPO.IT2318A_6001_BETA_2021-03-15_00:00:00,IT2318A,12.718,37.8825,186.0,Rural,Background
Italy,2016,SPO.IT1728A_6001_BETA_2005-02-01_00:00:00,IT1728A,12.6517,42.5522,138.0,Urban,Background
Italy,2021,SPO.IT1921A_6001_BETA_2008-06-26_00:00:00,IT1921A,11.1779,44.9278,4.0,Rural,Background
Italy,2019,SPO.IT1451A_6001_BETA_2009-01-01_00:00:00,IT1451A,11.6394,44.6622,11.0,Rural,Background
Italy,2017,SPO.IT1908A_6001_BETA_2012-10-19_00:00:00,IT1908A,12.4025,44.0958,32.0,Suburban,Background
Italy,2014,SPO.IT1915A_6001_BETA_2008-05-01_00:00:00,IT1915A,12.6275,43.9328,165.0,Rural,Background
Italy,2022,SPO.IT1911A_6001_BETA_2008-03-20_00:00:00,IT1911A,10.2889,44.6575,202.0,Rural,Background
Italy,2021,SPO.IT2297A_6001_BETA_2020-02-28_00:00:00,IT2297A,13.3465,38.1051,10.0,Urban,Background
Italy,2023,SPO.IT2317A_6001_BETA_2021-04-28_00:00:00,IT2317A,15.268,37.0858,68.0,Suburban,Background
Italy,2020,SPO.IT2097A_6001_BETA_2012-01-01_00:00:00,IT2097A,10.9261,44.15,811.0,Rural,Background
Italy,2016,SPO.IT1914A_6001_BETA_2008-05-01_00:00:00,IT1914A,10.6639,44.8731,22.0,Rural,Background
Italy,2018,SPO.IT1927A_6001_BETA_2008-07-21_00:00:00,IT1927A,11.9814,44.5265,1.0,Rural,Background
Italy,2015,SPO.IT0862A_6001_BETA_2002-10-04_00:00:00,IT0862A,11.2875,43.7867,61.0,Urban,Background
Italy,2017,SPO.IT1977A_6001_BETA_2014-01-01_00:00:00,IT1977A,14.1483,42.5175,5.0,Urban,Traffic
Italy,2020,SPO.IT1409A_6001_BETA_2015-05-12_00:00:00,IT1409A,10.4106,43.7139,5.0,Urban,Traffic
Italy,2021,SPO.IT1560A_6001_BETA_2002-05-18_00:00:00,IT1560A,10.3297,43.5547,9.0,Urban,Traffic
Italy,2023,SPO.IT2026A_6001_BETA_2007-01-11_00:00:00,IT2026A,16.0702,38.3999,224.0,Suburban,Industrial
Italy,2020,SPO.IT1654A_6001_BETA_2007-01-01_00:00:00,IT1654A,11.0919,43.8728,54.0,Urban,Background
Italy,2025,SPO.IT1557A_6001_BETA_2014-01-01_00:00:00,IT1557A,10.3217,43.52,13.0,Urban,Background
Italy,2021,SPO.IT2167A_6001_BETA_2017-01-01_00:00:00,IT2167A,14.2792,42.4214,6.0,Suburban,Background
Italy,2015,SPO.IT2087A_6001_BETA_2014-10-14_00:00:00,IT2087A,16.2952,38.9596,140.0,Suburban,Background
Italy,2014,SPO.IT0804A_6001_BETA_2008-01-01_00:00:00,IT0804A,10.3317,44.7936,60.0,Urban,Background
Italy,2013,SPO.IT1593A_6001_BETA_2010-01-01_00:00:00,IT1593A,11.1192,42.7786,10.0,Urban,Background
Italy,2013,SPO.IT2139A_6001_BETA_2013-01-01_00:00:00,IT2139A,17.9606,40.6458,20.0,Suburban,Industrial
Italy,2016,SPO.IT2148A_6001_BETA_2014-04-01_00:00:00,IT2148A,17.5125,40.6492,100.0,Suburban,Background
Italy,2024,SPO.IT2131A_6001_BETA_2013-12-16_00:00:00,IT2131A,13.4864,45.7316,0.0,Rural,Background
Italy,2014,SPO.IT2129A_6001_BETA_2013-06-12_00:00:00,IT2129A,13.522,45.8053,5.0,Urban,Industrial
Italy,2014,SPO.IT1137A_6001_BETA_2013-01-01_00:00:00,IT1137A,13.7722,45.6572,2.0,Urban,Traffic
Italy,2016,SPO.IT2143A_6001_BETA_2014-01-01_00:00:00,IT2143A,17.2842,40.9614,15.0,Suburban,Traffic
Italy,2023,SPO.IT2144A_6001_BETA_2010-01-01_00:00:00,IT2144A,16.7661,41.1078,40.0,Suburban,Industrial
Italy,2020,SPO.IT2142A_6001_BETA_2013-01-01_00:00:00,IT2142A,15.4408,41.5467,150.0,Rural,Background
Italy,2022,SPO.IT2313A_6001_BETA_2021-05-26_00:00:00,IT2313A,12.5979,35.5028,20.0,Rural,Background
Italy,2015,SPO.IT1993A_6001_BETA_2012-01-01_00:00:00,IT1993A,9.1364,39.2606,15.0,Urban,Background
Italy,2015,SPO.IT1947A_6001_BETA_2012-01-01_00:00:00,IT1947A,9.0089,39.0667,56.0,Urban,Background
Italy,2022,SPO.IT2170A_6001_BETA_2022-01-01_00:00:00,IT2170A,13.2622,45.8108,0.0,Rural,Background
Italy,2023,SPO.IT2308A_6001_BETA_2021-04-20_00:00:00,IT2308A,13.5041,38.0861,51.0,Urban,Background
Italy,2015,SPO.IT1587A_6001_BETA_2010-04-22_00:00:00,IT1587A,13.6164,45.9369,50.0,Urban,Traffic
Italy,2021,SPO.IT2073A_6001_BETA_2014-01-01_00:00:00,IT2073A,10.7914,44.5394,118.0,Urban,Background
Italy,2013,SPO.IT1919A_6001_BETA_2008-12-06_00:00:00,IT1919A,11.9422,44.7417,0.0,Rural,Background
Austria,2012,SPO-AT4S165_06001_100,AT4S165,14.4542,48.2069,282.0,rural,Traffic
Austria,2011,SPO.04.S108.64343.6001.1,AT4S108,14.5747,48.5311,918.0,rural,Background
Austria,2011,SPO.04.S125.64342.6001.1,AT4S125,13.6322,47.7161,460.0,suburban,Background
Austria,2011,SPO.03.2701.64380.6001.1,AT32701,16.4744,48.145,155.0,suburban,Background
Austria,2009,SPO.04.S184.63488.6001.1,AT4S184,14.2975,48.3061,260.0,urban,Background
Austria,2011,SPO.04.S406.59799.6001.1,AT4S406,14.0366,48.1649,316.0,urban,Background
Austria,2006,SPO.04.S416.64344.6001.1,AT4S416,14.3148,48.2733,265.0,urban,Background
Austria,2007,SPO.09.AKC.55371.6001.1,AT90AKC,16.3498,48.2191,184.0,urban,Traffic
Italy,2017,SPO.IT1975A_6001_BETA_2009-09-15_00:00:00,IT1975A,9.6692,45.0383,61.0,Urban,Background
Italy,2020,SPO.IT1186A_6001_BETA_2014-01-01_00:00:00,IT1186A,10.245,43.8839,3.0,Urban,Background
Italy,2018,SPO.IT2028A_6001_BETA_2014-09-01_00:00:00,IT2028A,15.6388,38.105,20.0,Urban,Background
Italy,2018,SPO.IT2093A_6001_BETA_2014-12-31_00:00:00,IT2093A,16.0802,38.6646,467.0,Urban,Background
Italy,2017,SPO.IT2166A_6001_BETA_2017-01-01_00:00:00,IT2166A,14.1378,42.3461,50.0,Urban,Background
Austria,2011,SPO.09.KEND.64383.6001.1,AT9KEND,16.3098,48.205,236.0,urban,Traffic
Austria,2011,SPO.09.LOB.64389.6001.1,AT90LOB,16.5256,48.1621,155.0,suburban,Background
Austria,2004,SPO.10.ILL1.3880.6001.1,AT0ILL1,16.7664,47.7703,117.0,rural,Background
Belgium,2012,SPO-BETR001_06001_100,BETR001,4.3341,50.8497,20.0,urban,Traffic
Belgium,2009,SPO-BEGR701_06001_100,BEGR701,3.7293,51.0583,5.0,urban,Background
Belgium,2010,SPO-BEGBB15_06001_100,BEGBB15,3.2341,51.2135,5.0,urban,Background
Belgium,2008,SPO-BETMEU1_06001_100,BETMEU1,4.3957,50.895,34.0,suburban,Background
Belgium,2009,SPO-BETN029_06001_100,BETN029,2.5823,51.0163,2.0,rural,Background
Belgium,2012,SPO-BELAL04_06001_100,BELAL04,4.2933,51.2907,8.0,suburban,Industrial
Belgium,2011,SPO-BEGR801_06001_100,BEGR801,4.4318,51.2097,6.0,urban,Background
Belgium,2011,SPO-BEGR811_06001_100,BEGR811,4.4914,51.2521,8.0,suburban,Background
Belgium,2008,SPO-BETR012_06001_100,BETR012,4.3586,50.7966,101.0,suburban,Background
Belgium,2005,SPO-BETR731_06001_100,BETR731,3.7395,51.1247,6.0,suburban,Industrial
Italy,2022,SPO.IT2209A_6001_BETA_2016-01-01_00:00:00,IT2209A,11.8734,44.2856,35.0,Urban,Background
Italy,2025,SPO.IT2241A_6001_BETA_2015-11-28_00:00:00,IT2241A,10.1328,44.0311,42.0,Urban,Traffic
Italy,2023,SPO.IT1166A_6001_BETA_2022-11-09_00:00:00,IT1166A,13.0111,46.4019,316.0,Urban,Background
Belgium,2003,SPO-BETR841_06001_100,BETR841,4.4693,51.0025,8.0,suburban,Background
Belgium,2009,SPO-BETN070_06001_100,BETN070,3.9397,50.4652,30.0,suburban,Background
Belgium,2009,SPO-BELML01_06001_100,BELML01,4.4611,51.0165,,urban,Traffic
Belgium,2009,SPO-BETR501_06001_100,BETR501,4.4522,50.4093,115.0,urban,Traffic
Belgium,2011,SPO-BETR502_06001_100,BETR502,4.4587,50.429,135.0,suburban,Background
Belgium,2009,SPO-BETN045_06001_100,BETN045,5.3684,50.9397,41.0,suburban,Background
Belgium,2011,SPO-BETR801_06001_100,BETR801,4.4318,51.2097,6.0,urban,Traffic
Italy,2021,SPO.IT2151A_6001_BETA_2015-01-01_00:00:00,IT2151A,18.0472,40.4894,50.0,Suburban,Background
Italy,2023,SPO.IT2321A_6001_BETA_2023-01-13_00:00:00,IT2321A,12.5082,45.9575,23.0,Urban,Background
Italy,2023,SPO.IT2152A_6001_BETA_2022-01-01_00:00:00,IT2152A,13.2714,45.822,3.0,Suburban,Background
Italy,2025,SPO.IT2263A_6001_BETA_2016-08-03_00:00:00,IT2263A,13.7838,45.6206,10.0,Suburban,Background
Austria,2010,SPO-AT2KA11_06001_100,AT2KA11,14.2983,46.6261,440.0,urban,Traffic
Austria,2009,SPO.03.2301.65506.6001.1,AT32301,15.6325,48.2116,270.0,suburban,Background
Belgium,2011,SPO-BETR701_06001_100,BETR701,3.7293,51.0583,5.0,urban,Background
Belgium,2012,SPO-BETM204_06001_100,BETM204,5.6112,50.6119,70.0,suburban,Background
Belgium,2012,SPO-BETN093_06001_100,BETN093,5.2352,50.2745,265.0,rural,Background
Bulgaria,2011,SPO-BG0039A_06001_100,BG0039A,25.6315,42.4342,223.0,urban,Background
Austria,2010,SPO.06.138.63507.6001.1,AT60138,15.4151,47.0944,355.0,suburban,Background
Austria,2007,SPO.09.TAB.56396.6001.1,AT90TAB,16.3809,48.2167,162.0,urban,Traffic
Belgium,2010,SPO-BETR201_06001_100,BETR201,5.5752,50.6286,,urban,Background
Belgium,2011,SPO-BETN132_06001_100,BETN132,5.6304,49.7193,375.0,rural,Background
Czechia,2006,SPO-CZ0AMLY_06001_100,CZ0AMLY,14.3837,50.0716,233.0,urban,Traffic
Czechia,2006,SPO-CZ0HRNK_06001_100,CZ0HRNK,16.2682,50.1724,279.0,suburban,Background
Bulgaria,2006,SPO-BG0053R_06001_100,BG0053R,24.7381,41.6943,1720.0,rural,Background
Czechia,2008,SPO.CZ_ALIBA_PM2_5_40288,CZ0ALIB,14.4459,50.0073,301.0,suburban,Background
Bosnia and Herzegovina,2005,SPO-BA0032A_06001_100,BA0032A,18.6617,44.5347,210.0,suburban,Traffic
Italy,2015,SPO.IT1030A_6001_BETA_2009-04-18_00:00:00,IT1030A,11.8706,44.2833,,Urban,Background
Italy,2025,SPO.IT1475A_6001_BETA_2016-08-04_00:00:00,IT1475A,13.7803,45.6242,27.0,Suburban,Background
Albania,2011,SPO-AL0202A_06001_100,AL0202A,19.8517,41.3456,207.0,suburban,Traffic
Austria,2012,SPO.03.1413.64561.6001.1,AT31413,16.329,48.0843,210.0,suburban,Traffic
Austria,2011,SPO.05.1000.55365.6001.1,AT51000,13.0536,47.7975,425.0,urban,Traffic
Austria,2012,SPO.07.2110.55733.6001.1,AT72110,11.3924,47.2626,577.0,urban,Traffic
Cyprus,2008,SPO-CY0003A_06001_100,CY0003A,33.355,35.1725,152.0,urban,Traffic
Bulgaria,2011,SPO-BG0070A_06001_100,BG0070A,23.2439,42.6372,1321.0,rural,Background
Czechia,2006,SPO-CZ0AVYN_06001_100,CZ0AVYN,14.5031,50.1111,219.0,urban,Traffic
Czechia,2008,SPO.CZ_PPLAA_PM2_5_40960,CZ0PPLA,13.4023,49.7324,340.0,urban,Traffic
Czechia,2011,SPO.CZ_TOPOM_PM2_5_39095,CZ0TOPO,18.1593,49.8253,242.0,suburban,Background
Czechia,2012,SPO.CZ_SBERA_PM2_5_40848,CZ0SBER,14.0583,49.9579,216.0,urban,Traffic
Czechia,2006,SPO.CZ_CCBDA_PM2_5_40743,CZ0CCBD,14.4657,48.9844,383.0,urban,Background
Czechia,2008,SPO.CZ_EPAUA_PM2_5_41101,CZ0EPAU,15.7635,50.024,239.0,urban,Background
Czechia,2011,SPO.CZ_HHKBA_PM2_5_41179,CZ0HHKB,15.8464,50.1954,232.0,urban,Traffic
Czechia,2008,SPO.CZ_BBNYA_PM2_5_40798,CZ0BBNY,16.6962,49.149,241.0,suburban,Background
Czechia,2004,SPO.CZ_TOZRA_PM2_5_40594,CZ0TOZR,18.2472,49.796,235.0,urban,Background
Czechia,2012,SPO.CZ_LLIMA_PM2_5_40482,CZ0LLIM,15.0539,50.7649,350.0,urban,Background
Czechia,2011,SPO.CZ_BMISA_PM2_5_849536,CZ0BMIS,16.7245,48.7918,245.0,rural,Background
Czechia,2009,SPO.CZ_ZZLNA_PM2_5_41229,CZ0ZZLN,17.6672,49.2329,258.0,suburban,Background
Czechia,2011,SPO.CZ_MBELM_PM2_5_868000,CZ0MBEL,17.8042,49.5871,306.0,rural,Background
Belgium,2009,SPO-BEGRT01_06001_100,BEGRT01,5.0533,51.2309,23.0,rural,Background
Belgium,2004,SPO-BELMN01_06001_100,BELMN01,3.1096,50.7935,10.0,suburban,Background
Belgium,2008,SPO-BETR511_06001_100,BETR511,4.4247,50.3776,157.0,suburban,Background
Austria,2004,SPO-AT0ZOE2_06001_100,AT0ZOE2,14.441,47.8383,899.0,rural,Background
Belgium,2010,SPO-BELR801_06001_100,BELR801,4.4318,51.2097,5.0,urban,Background
Belgium,2005,SPO-BELSZ01_06001_100,BELSZ01,4.5042,50.9146,15.0,suburban,Traffic
Belgium,2011,SPO-BETN063_06001_100,BETN063,4.6683,50.6554,145.0,rural,Background
Belgium,2009,SPO-BETN100_06001_100,BETN100,4.5948,50.0957,225.0,rural,Background
Belgium,2012,SPO-BETR223_06001_100,BETR223,5.5164,50.6207,50.0,suburban,Industrial
Czechia,2011,SPO-CZ0ULOM_06001_100,CZ0ULOM,13.6734,50.5858,265.0,rural,Background
Czechia,2010,SPO.CZ_KSOMA_PM2_5_40541,CZ0KSOM,12.6728,50.1728,476.0,suburban,Background
Denmark,2007,SPO-DK0045A_06001_100,DK0045A,12.5614,55.7003,25.0,urban,Background
Czechia,2011,SPO.CZ_SROZM_PM2_5_867449,CZ0SROZ,15.1691,50.2957,197.0,rural,Background
Estonia,2011,SPO-EE0016A_06001_100,EE0016A,26.7589,58.7028,50.0,rural,Background
Denmark,2008,SPO-DK0041A_06001_100,DK0041A,12.1186,55.6944,10.0,rural,Background
Belgium,2003,SPO-BELKO01_06001_100,BELKO01,3.2725,50.8312,,urban,Background
Belgium,2001,SPO-BETN043_06001_100,BETN043,4.383,50.8837,17.0,suburban,Industrial
Belgium,2010,SPO-BELAL03_06001_100,BELAL03,4.2015,51.254,4.0,suburban,Industrial
Belgium,2004,SPO-BELML02_06001_100,BELML02,4.5025,51.0326,,suburban,Background
Estonia,2012,SPO-EE0022A_06001_100,EE0022A,28.1792,59.3762,25.0,urban,Background
Denmark,2011,SPO-DK0030A_06001_101,DK0030A,12.5533,55.6983,5.0,urban,Traffic
Finland,2009,SPO-FI00351_06001_100,FI00351,27.6714,60.5261,4.0,rural,Background
Czechia,2012,SPO.CZ_TVERA_PM2_5_40657,CZ0TVER,18.4229,49.9247,203.0,rural,Background
Finland,2011,SPO-FI00838_06001_100,FI00838,23.6758,61.5085,100.0,suburban,Traffic
